Marca,Sistema ,Modelo ,Modo ,Descripcion,Capacidad,Precio,Moneda
TRANE,Furnaces and Coild,5TXCA002AS3HCA,Serpentines Evaporadores,COIL; ASSEMBLY WITH DRAIN PAN R454,,1870,USD
TRANE,Furnaces and Coild,5TXCB003AS3HCA,Serpentines Evaporadores,COIL; ASSEMBLY WITH DRAIN PAN R454,,1875,USD
TRANE,Furnaces and Coild,5TXCB004AS3HCA,Serpentines Evaporadores,COIL; ASSEMBLY WITH DRAIN PAN R454,,2130,USD
TRANE,Furnaces and Coild,5TXCC005AS3HCA,Serpentines Evaporadores,COIL; ASSEMBLY WITH DRAIN PAN R454,,2030,USD
TRANE,Furnaces and Coild,5TXCB006AS3HCA,Serpentines Evaporadores,COIL; ASSEMBLY WITH DRAIN PAN R454,,2160,USD
TRANE,Furnaces and Coild,5TXCC007AS3HCA,Serpentines Evaporadores,COIL; ASSEMBLY WITH DRAIN PAN R454,,2178,USD
TRANE,Furnaces and Coild,5TXCD008AS3HCA,Serpentines Evaporadores,COIL; ASSEMBLY WITH DRAIN PAN R454,,2243,USD
TRANE,Furnaces and Coild,5TXCC009AS3HCA,Serpentines Evaporadores,COIL; ASSEMBLY WITH DRAIN PAN R454,,2345,USD
TRANE,Furnaces and Coild,5TXCD010AS3HCA,Serpentines Evaporadores,COIL; ASSEMBLY WITH DRAIN PAN R454,,2565,USD
TRANE,Furnaces and Coild,S8X1A026M2PSAA,Calefactores a Gas,Furnace S8X1 120 V 1PH (2 ton Airflow),,2905,USD
TRANE,Furnaces and Coild,S8X1A040M3PSAA,Calefactores a Gas,Furnace S8X1 120 V 1PH (2-3 ton Airflow),,3234,USD
TRANE,Furnaces and Coild,S8X1B040M2PSAA,Calefactores a Gas,Furnace S8X1 120 V 1PH (2 ton Airflow),,3017,USD
TRANE,Furnaces and Coild,S8X1B060M3PSAA,Calefactores a Gas,Furnace S8X1 120 V 1PH (3 ton Airflow),,3353,USD
TRANE,Furnaces and Coild,S8X1B060M4PSAA,Calefactores a Gas,Furnace S8X1 120 V 1PH (4 ton Airflow),,3449,USD
TRANE,Furnaces and Coild,S8X1B080M4PSAA,Calefactores a Gas,Furnace S8X1 120 V 1PH (3-4 ton Airflow),,3564,USD
TRANE,Furnaces and Coild,S8X1C080M5PSAA,Calefactores a Gas,Furnace S8X1 120 V 1PH (4-5 ton Airflow),,3662,USD
TRANE,Furnaces and Coild,S8X1C100M5PSAA,Calefactores a Gas,Furnace S8X1 120 V 1PH (4-5 ton Airflow),,3778,USD
TRANE,Furnaces and Coild,S8X1D120M5PSBA,Calefactores a Gas,Furnace S8X1 120 V 1PH (5 ton Airflow),,3894,USD
TRANE,Furnaces and Coild,S9X1B040U3PSBA,Calefactores a Gas,Furnace S9X1 120 V 1PH (2 ton Airflow),,3920,USD
TRANE,Furnaces and Coild,S9X1B060U4PSBA,Calefactores a Gas,Furnace S9X1 120 V 1PH (4 ton Airflow),,4358,USD
TRANE,Furnaces and Coild,S9X1B080U4PSBA,Calefactores a Gas,Furnace S9X1 120 V 1PH (4 ton Airflow),,4633,USD
TRANE,Furnaces and Coild,S9X1C080U5PSBA,Calefactores a Gas,Furnace S9X1 120 V 1PH (5 ton Airflow),,4759,USD
TRANE,Furnaces and Coild,S9X1C100U5PSBA,Calefactores a Gas,Furnace S9X1 120 V 1PH (5 ton Airflow),,4911,USD
TRANE,Furnaces and Coild,S9X1D120U5PSBA,Calefactores a Gas,Furnace S9X1 120 V 1PH (5 ton Airflow),,5060,USD
TRANE,VRF,4TVH0086E8000AA,Ultra Phase Out-Condensadoras, TVR ULTRA Condensadora HP 220V 3PH 86 MBH,,17915,USD
TRANE,VRF,4TVH0096E8000AA,Ultra Phase Out-Condensadoras, 96 MBH TVR ULTRA HP OUTDOOR 220/50-60/3,,20209,USD
TRANE,VRF,4TVH0170E8000AA,Ultra Phase Out-Condensadoras,*DISCONTINUED*,,32079,USD
TRANE,VRF,4TVH0229E8000AA,Ultra Phase Out-Condensadoras, 229 MBH TVR ULTRA HP OUTDOOR 220/50-60/3,,41806,USD
TRANE,VRF,4TVH0155E8000AA,Ultra Phase Out-Condensadoras,*DISCONTINUED*,,29194,USD
TRANE,VRF,4TVB0007EF000AA,Cassette-4 Way Compact, TVR ULTRA 4-way Cassette Compact 220V 1PH 7 MBH (no incluye panel),,2039,USD
TRANE,VRF,4TVB0009EF000AA,Cassette-4 Way Compact, TVR ULTRA 4-way Cassette Compact 220V 1PH 9 MBH (no incluye panel),,2139,USD
TRANE,VRF,4TVB0015EF000AA,Cassette-4 Way Compact, TVR ULTRA 4-way Cassette Compact 220V 1PH 15 MBH (no incluye panel),,2356,USD
TRANE,VRF,4TVC0018EF000AA,Cassette-4 Way,*Hasta agotar existencias* TVR ULTRA 4-way Cassette 220V 1PH 18 MBH (no incluye panel),,2836,USD
TRANE,VRF,4TVC0024EF000AA,Cassette-4 Way,*Hasta agotar existencias* TVR ULTRA 4-way Cassette 220V 1PH 24 MBH (no incluye panel),,3191,USD
TRANE,VRF,4TVC0027EF000AA,Cassette-4 Way,*DISCONTINUED*,,3373,USD
TRANE,VRF,4TVC0030EF000AA,Cassette-4 Way,*Hasta agotar existencias* TVR ULTRA 30 MBH 4-WAY CASSETTE 220-240/50-60/1 (no incluye panel),,348,USD
TRANE,VRF,4TVC0034EF000AA,Cassette-4 Way,*DISCONTINUED*,,3637,USD
TRANE,VRF,4TVG0018EF000AA,Cassette-2 Way,*Hasta agotar existencias* TVR ULTRA 18 MBH 2-WAY CASSETTE 220-240/50-60/1 (no incluye panel),,3172,USD
TRANE,VRF,4TVE0024EF000AA,Cassette-2 Way,*Hasta agotar existencias* TVR ULTRA 1-way Cassette 220V 1PH 24 MBH (no incluye panel),,3381,USD
TRANE,VRF,4TVD0009EF000AA,Esp Ducted-Medium,*Hasta agotar existencias* TVR ULTRA 9 MBH MID ESP DUCTED 220-240/50-60/1,,1575,USD
TRANE,VRF,4TVD0018EF000AA,Esp Ducted-Medium,*DISCONTINUED*,,2055,USD
TRANE,VRF,4TVD0038EF000AA,Esp Ducted-Medium,*Hasta agotar existencias* TVR ULTRA 38 MBH MID ESP DUCTED 220-240/50-60/1,,2515,USD
TRANE,VRF,4TVD0048EF000AA,Esp Ducted-Medium,*Hasta agotar existencias* TVR ULTRA Mid ESP Ducted 220V 1PH 48 MBH,,2792,USD
TRANE,VRF,4TVA0055EF000AA,Esp Ducted-High,*Hasta agotar existencias* TVR ULTRA 55 MBH HIGH ESP DUCTED 220-240/50-60/1,,3938,USD
TRANE,VRF,4TVA0068EF000AA,Esp Ducted-High,*Hasta agotar existencias* TVR ULTRA High ESP Ducted 220V 1PH 68 MBH,,4891,USD
TRANE,VRF,4TVA0192EF000AA,Esp Ducted-High,*Hasta agotar existencias* TVR ULTRA 192 MBH HIGH ESP DUCTED 220-240/50-60/1,,9178,USD
TRANE,VRF,4TVW0012EF000AA,Wall Mounted,*Hasta agotar existencias* TVR ULTRA High Wall 220V 1PH 12 MBH,,1516,USD
TRANE,VRF,4TVW0018EF000AA,Wall Mounted,*Hasta agotar existencias* TVR ULTRA 18 MBH HIGH WALL 220-240/50-60/1,,1698,USD
TRANE,VRF,4TVW0024EF000AA,Wall Mounted,*Hasta agotar existencias* TVR ULTRA High Wall 220V 1PH 24 MBH,,2167,USD
TRANE,VRF,4TVW0030EF000AA,Wall Mounted,*Hasta agotar existencias* TVR ULTRA 30 MBH HIGH WALL 220-240/50-60/1,,2213,USD
